collected_at,wallet,event_type,coin,side,previous_size,current_size,size_delta,entry_price,position_value,unrealized_pnl,return_on_equity,liquidation_price,leverage,raw
2026-06-11T10:36:05+00:00,0x404ca2035b37bf2e83505134ebcf8d03babb5f03,open,AVAX,short,0.0,-46888.68,-46888.68,11.7019,307833.561936,240855.875573,4.3896575933,27.4825993605,10.0,"{""current"": {""coin"": ""AVAX"", ""cumFunding"": {""allTime"": ""-22657.54138"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-4959.963971""}, ""entryPx"": ""11.7019"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""27.4825993605"", ""marginUsed"": ""30783.356193"", ""maxLeverage"": 10, ""positionValue"": ""307833.561936"", ""returnOnEquity"": ""4.3896575933"", ""szi"": ""-46888.68"", ""unrealizedPnl"": ""240855.875573""}, ""previous"": {}}"
2026-06-11T10:36:05+00:00,0x404ca2035b37bf2e83505134ebcf8d03babb5f03,open,BCH,short,0.0,-1783.309,-1783.309,351.827,356697.46618,270718.813584,4.3148197188,750.0027820342,10.0,"{""current"": {""coin"": ""BCH"", ""cumFunding"": {""allTime"": ""2914.324436"", ""sinceChange"": ""-48.869793"", ""sinceOpen"": ""-167.335629""}, ""entryPx"": ""351.827"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""750.0027820342"", ""marginUsed"": ""35669.746618"", ""maxLeverage"": 10, ""positionValue"": ""356697.46618"", ""returnOnEquity"": ""4.3148197188"", ""szi"": ""-1783.309"", ""unrealizedPnl"": ""270718.813584""}, ""previous"": {}}"
2026-06-11T10:36:05+00:00,0x404ca2035b37bf2e83505134ebcf8d03babb5f03,open,BNB,short,0.0,-597.019,-597.019,1066.422,357853.1886,278821.309008,4.3793384226,2242.2107732696,10.0,"{""current"": {""coin"": ""BNB"", ""cumFunding"": {""allTime"": ""-51159.005612"", ""sinceChange"": ""-4798.397325"", ""sinceOpen"": ""-13347.239614""}, ""entryPx"": ""1066.422"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""2242.2107732696"", ""marginUsed"": ""35785.31886"", ""maxLeverage"": 10, ""positionValue"": ""357853.1886"", ""returnOnEquity"": ""4.3793384226"", ""szi"": ""-597.019"", ""unrealizedPnl"": ""278821.309008""}, ""previous"": {}}"
2026-06-11T10:36:05+00:00,0x404ca2035b37bf2e83505134ebcf8d03babb5f03,open,BTC,short,0.0,-38.2454,-38.2454,102964.2,2405100.2244,1532809.465501,15.569777737,89480.4341709327,40.0,"{""current"": {""coin"": ""BTC"", ""cumFunding"": {""allTime"": ""-341462.106713"", ""sinceChange"": ""-6383.941745"", ""sinceOpen"": ""-105240.451377""}, ""entryPx"": ""102964.2"", ""leverage"": {""type"": ""cross"", ""value"": 40}, ""liquidationPx"": ""89480.4341709327"", ""marginUsed"": ""60127.50561"", ""maxLeverage"": 40, ""positionValue"": ""2405100.2244000002"", ""returnOnEquity"": ""15.569777737"", ""szi"": ""-38.2454"", ""unrealizedPnl"": ""1532809.4655009999""}, ""previous"": {}}"
2026-06-11T10:36:05+00:00,0x404ca2035b37bf2e83505134ebcf8d03babb5f03,open,ETH,short,0.0,-817.6799,-817.6799,2683.2,1354977.36229,839022.847837,7.6483388102,2891.8570088824,20.0,"{""current"": {""coin"": ""ETH"", ""cumFunding"": {""allTime"": ""-91507.094842"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-30483.954496""}, ""entryPx"": ""2683.2"", ""leverage"": {""type"": ""cross"", ""value"": 20}, ""liquidationPx"": ""2891.8570088824"", ""marginUsed"": ""67748.868114"", ""maxLeverage"": 25, ""positionValue"": ""1354977.3622900001"", ""returnOnEquity"": ""7.6483388102"", ""szi"": ""-817.6799"", ""unrealizedPnl"": ""839022.847837""}, ""previous"": {}}"
2026-06-11T10:36:05+00:00,0x404ca2035b37bf2e83505134ebcf8d03babb5f03,open,HYPE,short,0.0,-8402.95,-8402.95,36.5419,467993.8973,-160933.928469,-5.2411237154,172.4136335866,10.0,"{""current"": {""coin"": ""HYPE"", ""cumFunding"": {""allTime"": ""-6741.259642"", ""sinceChange"": ""-4162.315563"", ""sinceOpen"": ""-6741.259642""}, ""entryPx"": ""36.5419"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""172.4136335866"", ""marginUsed"": ""46799.38973"", ""maxLeverage"": 10, ""positionValue"": ""467993.8973"", ""returnOnEquity"": ""-5.2411237154"", ""szi"": ""-8402.95"", ""unrealizedPnl"": ""-160933.928469""}, ""previous"": {}}"
2026-06-11T10:36:05+00:00,0x404ca2035b37bf2e83505134ebcf8d03babb5f03,open,LDO,short,0.0,-1121944.4,-1121944.4,0.43102,295250.888304,188337.906797,1.9472939479,1.0976112578,5.0,"{""current"": {""coin"": ""LDO"", ""cumFunding"": {""allTime"": ""-45737.821125"", ""sinceChange"": ""-7.405534"", ""sinceOpen"": ""-8973.137931""}, ""entryPx"": ""0.43102"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""1.0976112578"", ""marginUsed"": ""59050.17766"", ""maxLeverage"": 5, ""positionValue"": ""295250.888304"", ""returnOnEquity"": ""1.9472939479"", ""szi"": ""-1121944.3999999999"", ""unrealizedPnl"": ""188337.906797""}, ""previous"": {}}"
2026-06-11T10:36:05+00:00,0x404ca2035b37bf2e83505134ebcf8d03babb5f03,open,LINK,short,0.0,-39600.6,-39600.6,8.68537,308841.11934,35105.034933,1.0206549629,32.5659299199,10.0,"{""current"": {""coin"": ""LINK"", ""cumFunding"": {""allTime"": ""-5633.876156"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-5633.876156""}, ""entryPx"": ""8.68537"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""32.5659299199"", ""marginUsed"": ""30884.111934"", ""maxLeverage"": 10, ""positionValue"": ""308841.11934"", ""returnOnEquity"": ""1.0206549629"", ""szi"": ""-39600.6"", ""unrealizedPnl"": ""35105.034933""}, ""previous"": {}}"
2026-06-11T10:36:05+00:00,0x404ca2035b37bf2e83505134ebcf8d03babb5f03,open,LTC,short,0.0,-3523.16,-3523.16,46.2204,149945.6896,12896.238825,0.7919482992,320.9433958851,10.0,"{""current"": {""coin"": ""LTC"", ""cumFunding"": {""allTime"": ""-111816.354423"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-3550.131677""}, ""entryPx"": ""46.2204"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""320.9433958851"", ""marginUsed"": ""14994.56896"", ""maxLeverage"": 10, ""positionValue"": ""149945.6896"", ""returnOnEquity"": ""0.7919482992"", ""szi"": ""-3523.16"", ""unrealizedPnl"": ""12896.238825""}, ""previous"": {}}"
2026-06-11T10:36:05+00:00,0x404ca2035b37bf2e83505134ebcf8d03babb5f03,open,NEAR,short,0.0,-250198.1,-250198.1,1.20543,505550.28086,-203953.722981,-6.7624685247,5.940650732,10.0,"{""current"": {""coin"": ""NEAR"", ""cumFunding"": {""allTime"": ""-10237.24037"", ""sinceChange"": ""-5746.706126"", ""sinceOpen"": ""-10237.24037""}, ""entryPx"": ""1.20543"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""5.940650732"", ""marginUsed"": ""50555.028086"", ""maxLeverage"": 10, ""positionValue"": ""505550.28086"", ""returnOnEquity"": ""-6.7624685247"", ""szi"": ""-250198.1"", ""unrealizedPnl"": ""-203953.722981""}, ""previous"": {}}"
2026-06-11T10:36:05+00:00,0x404ca2035b37bf2e83505134ebcf8d03babb5f03,open,PAXG,long,0.0,0.036,0.036,4294.457,147.276,-7.324471,-0.4737677028,,10.0,"{""current"": {""coin"": ""PAXG"", ""cumFunding"": {""allTime"": ""-16369.606789"", ""sinceChange"": ""0.083885"", ""sinceOpen"": ""4.763488""}, ""entryPx"": ""4294.457"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": null, ""marginUsed"": ""14.7276"", ""maxLeverage"": 10, ""positionValue"": ""147.276"", ""returnOnEquity"": ""-0.4737677028"", ""szi"": ""0.036"", ""unrealizedPnl"": ""-7.324471""}, ""previous"": {}}"
2026-06-11T10:36:05+00:00,0x404ca2035b37bf2e83505134ebcf8d03babb5f03,open,TAO,short,0.0,-1687.339,-1687.339,308.963,350865.27166,170461.326891,1.6348803933,762.7828121002,5.0,"{""current"": {""coin"": ""TAO"", ""cumFunding"": {""allTime"": ""-44780.124569"", ""sinceChange"": ""-1.90161"", ""sinceOpen"": ""-5017.538851""}, ""entryPx"": ""308.963"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""762.7828121002"", ""marginUsed"": ""70173.054332"", ""maxLeverage"": 5, ""positionValue"": ""350865.27166"", ""returnOnEquity"": ""1.6348803933"", ""szi"": ""-1687.339"", ""unrealizedPnl"": ""170461.326891""}, ""previous"": {}}"
2026-06-11T10:36:05+00:00,0x404ca2035b37bf2e83505134ebcf8d03babb5f03,open,TON,short,0.0,-216152.1,-216152.1,1.83048,360476.85717,35187.248126,0.889321211,6.205195796,10.0,"{""current"": {""coin"": ""TON"", ""cumFunding"": {""allTime"": ""-444.280041"", ""sinceChange"": ""150.068267"", ""sinceOpen"": ""345.987458""}, ""entryPx"": ""1.83048"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""6.205195796"", ""marginUsed"": ""36047.685717"", ""maxLeverage"": 10, ""positionValue"": ""360476.85717"", ""returnOnEquity"": ""0.889321211"", ""szi"": ""-216152.1"", ""unrealizedPnl"": ""35187.248126""}, ""previous"": {}}"
2026-06-11T10:36:06+00:00,0xc30c7ea910a71ce06ae840868b0c7e47616ba4c9,open,BTC,short,0.0,-36.47287,-36.47287,69934.4,2293632.90282,257075.805138,0.6047161818,86748.5976182798,6.0,"{""current"": {""coin"": ""BTC"", ""cumFunding"": {""allTime"": ""-93084.302405"", ""sinceChange"": ""-387.119687"", ""sinceOpen"": ""-6139.169189""}, ""entryPx"": ""69934.4"", ""leverage"": {""type"": ""cross"", ""value"": 6}, ""liquidationPx"": ""86748.5976182798"", ""marginUsed"": ""382272.15047"", ""maxLeverage"": 40, ""positionValue"": ""2293632.90282"", ""returnOnEquity"": ""0.6047161818"", ""szi"": ""-36.47287"", ""unrealizedPnl"": ""257075.805138""}, ""previous"": {}}"
2026-06-11T10:36:06+00:00,0xc30c7ea910a71ce06ae840868b0c7e47616ba4c9,open,ETH,short,0.0,-64.1528,-64.1528,1652.2,106307.60488,-314.34872,-0.0148287132,15123.9772202415,5.0,"{""current"": {""coin"": ""ETH"", ""cumFunding"": {""allTime"": ""-6952.440528"", ""sinceChange"": ""1.275576"", ""sinceOpen"": ""1.275576""}, ""entryPx"": ""1652.2"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""15123.9772202415"", ""marginUsed"": ""21261.520976"", ""maxLeverage"": 25, ""positionValue"": ""106307.60488"", ""returnOnEquity"": ""-0.0148287132"", ""szi"": ""-64.1528"", ""unrealizedPnl"": ""-314.34872""}, ""previous"": {}}"
2026-06-11T10:36:06+00:00,0xc30c7ea910a71ce06ae840868b0c7e47616ba4c9,open,HYPE,short,0.0,-2068.12,-2068.12,54.9598,115181.87528,-1518.31128,-0.0667897093,461.4992441251,5.0,"{""current"": {""coin"": ""HYPE"", ""cumFunding"": {""allTime"": ""-388.599107"", ""sinceChange"": ""-8.620696"", ""sinceOpen"": ""-8.620696""}, ""entryPx"": ""54.9598"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""461.4992441251"", ""marginUsed"": ""23036.375056"", ""maxLeverage"": 10, ""positionValue"": ""115181.87528"", ""returnOnEquity"": ""-0.0667897093"", ""szi"": ""-2068.12"", ""unrealizedPnl"": ""-1518.31128""}, ""previous"": {}}"
2026-06-11T10:36:06+00:00,0xc30c7ea910a71ce06ae840868b0c7e47616ba4c9,open,XRP,short,0.0,-3402976.0,-3402976.0,1.389343,3805207.7632,922696.120044,1.3661176284,1.3708387344,7.0,"{""current"": {""coin"": ""XRP"", ""cumFunding"": {""allTime"": ""-64248.095219"", ""sinceChange"": ""545.49803"", ""sinceOpen"": ""16842.83011""}, ""entryPx"": ""1.389343"", ""leverage"": {""type"": ""cross"", ""value"": 7}, ""liquidationPx"": ""1.3708387344"", ""marginUsed"": ""543601.109028"", ""maxLeverage"": 20, ""positionValue"": ""3805207.7631999999"", ""returnOnEquity"": ""1.3661176284"", ""szi"": ""-3402976.0"", ""unrealizedPnl"": ""922696.120044""}, ""previous"": {}}"
2026-06-11T10:37:14+00:00,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,reduce,2Z,short,-944012.0,-942355.0,1657.0,0.086035,65312.74034,15762.949067,0.5832679012,0.3301575231,3.0,"{""current"": {""coin"": ""2Z"", ""cumFunding"": {""allTime"": ""14911.575144"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""14915.334669""}, ""entryPx"": ""0.086035"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""0.3301575231"", ""marginUsed"": ""21770.913446"", ""maxLeverage"": 3, ""positionValue"": ""65312.74034"", ""returnOnEquity"": ""0.5832679012"", ""szi"": ""-942355.0"", ""unrealizedPnl"": ""15762.949067""}, ""previous"": {""coin"": ""2Z"", ""cumFunding"": {""allTime"": ""14911.575144"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""14915.334669""}, ""entryPx"": ""0.086035"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""0.3297401129"", ""marginUsed"": ""21806.047858"", ""maxLeverage"": 3, ""positionValue"": ""65418.143576"", ""returnOnEquity"": ""0.5836165958"", ""szi"": ""-944012.0"", ""unrealizedPnl"": ""15800.106138""}}"
2026-06-11T10:37:14+00:00,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,reduce,LINEA,short,-47787450.0,-47775320.0,12130.0,0.003348,113514.16032,46482.666876,0.8715672871,0.0075211848,3.0,"{""current"": {""coin"": ""LINEA"", ""cumFunding"": {""allTime"": ""-15016.805976"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-8092.357627""}, ""entryPx"": ""0.003348"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""0.0075211848"", ""marginUsed"": ""37838.05344"", ""maxLeverage"": 3, ""positionValue"": ""113514.16032"", ""returnOnEquity"": ""0.8715672871"", ""szi"": ""-47775320.0"", ""unrealizedPnl"": ""46482.666876""}, ""previous"": {""coin"": ""LINEA"", ""cumFunding"": {""allTime"": ""-15016.805976"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-8092.357627""}, ""entryPx"": ""0.003348"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""0.0075208755"", ""marginUsed"": ""37847.6604"", ""maxLeverage"": 3, ""positionValue"": ""113542.9812"", ""returnOnEquity"": ""0.8715672871"", ""szi"": ""-47787450.0"", ""unrealizedPnl"": ""46494.468676""}}"
2026-06-11T10:37:14+00:00,0x3440f23a87f1950e7a88cd248fd270e92d1132c5,increase,SOL,short,-11170.93,-11175.93,-5.0,91.8841,731475.79443,295415.249028,5.7535850743,199.6939566895,20.0,"{""current"": {""coin"": ""SOL"", ""cumFunding"": {""allTime"": ""-84225.79813"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-1916.477356""}, ""entryPx"": ""91.8841"", ""leverage"": {""type"": ""cross"", ""value"": 20}, ""liquidationPx"": ""199.6939566895"", ""marginUsed"": ""36573.789721"", ""maxLeverage"": 20, ""positionValue"": ""731475.79443"", ""returnOnEquity"": ""5.7535850743"", ""szi"": ""-11175.93"", ""unrealizedPnl"": ""295415.249028""}, ""previous"": {""coin"": ""SOL"", ""cumFunding"": {""allTime"": ""-84225.79813"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-1916.477356""}, ""entryPx"": ""91.8959"", ""leverage"": {""type"": ""cross"", ""value"": 20}, ""liquidationPx"": ""199.7214859886"", ""marginUsed"": ""36584.237203"", ""maxLeverage"": 20, ""positionValue"": ""731684.74407"", ""returnOnEquity"": ""5.7449671646"", ""szi"": ""-11170.93"", ""unrealizedPnl"": ""294878.649388""}}"
2026-06-11T10:41:47+00:00,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,reduce,MON,short,-5660151.0,-5613905.0,46246.0,0.028132,122641.36863,35294.176639,1.1173601414,0.0684657593,5.0,"{""current"": {""coin"": ""MON"", ""cumFunding"": {""allTime"": ""-1426.041975"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-24.643853""}, ""entryPx"": ""0.028132"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""0.0684657593"", ""marginUsed"": ""24528.273726"", ""maxLeverage"": 5, ""positionValue"": ""122641.36863"", ""returnOnEquity"": ""1.1173601414"", ""szi"": ""-5613905.0"", ""unrealizedPnl"": ""35294.176639""}, ""previous"": {""coin"": ""MON"", ""cumFunding"": {""allTime"": ""-1426.041975"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-24.643853""}, ""entryPx"": ""0.028132"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""0.0680501343"", ""marginUsed"": ""24824.290255"", ""maxLeverage"": 5, ""positionValue"": ""124121.451279"", ""returnOnEquity"": ""1.1026087403"", ""szi"": ""-5660151.0"", ""unrealizedPnl"": ""35115.12905""}}"
2026-06-11T10:45:04+00:00,0x3440f23a87f1950e7a88cd248fd270e92d1132c5,increase,SOL,short,-11175.93,-11177.1,-1.1700000000000728,91.8814,731317.653,295649.990358,5.7577274663,199.6665928764,20.0,"{""current"": {""coin"": ""SOL"", ""cumFunding"": {""allTime"": ""-84225.79813"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-1916.477356""}, ""entryPx"": ""91.8814"", ""leverage"": {""type"": ""cross"", ""value"": 20}, ""liquidationPx"": ""199.6665928764"", ""marginUsed"": ""36565.88265"", ""maxLeverage"": 20, ""positionValue"": ""731317.653"", ""returnOnEquity"": ""5.7577274663"", ""szi"": ""-11177.1"", ""unrealizedPnl"": ""295649.990358""}, ""previous"": {""coin"": ""SOL"", ""cumFunding"": {""allTime"": ""-84225.79813"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-1916.477356""}, ""entryPx"": ""91.8841"", ""leverage"": {""type"": ""cross"", ""value"": 20}, ""liquidationPx"": ""199.6438224789"", ""marginUsed"": ""36564.848977"", ""maxLeverage"": 20, ""positionValue"": ""731296.97955"", ""returnOnEquity"": ""5.7570677199"", ""szi"": ""-11175.93"", ""unrealizedPnl"": ""295594.063908""}}"
2026-06-11T10:45:08+00:00,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,reduce,2Z,short,-942355.0,-942068.0,287.0,0.086035,65300.385488,15750.61182,0.5829889456,0.3310933178,3.0,"{""current"": {""coin"": ""2Z"", ""cumFunding"": {""allTime"": ""14911.575144"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""14915.334669""}, ""entryPx"": ""0.086035"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""0.3310933178"", ""marginUsed"": ""21766.795162"", ""maxLeverage"": 3, ""positionValue"": ""65300.385488"", ""returnOnEquity"": ""0.5829889456"", ""szi"": ""-942068.0"", ""unrealizedPnl"": ""15750.61182""}, ""previous"": {""coin"": ""2Z"", ""cumFunding"": {""allTime"": ""14911.575144"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""14915.334669""}, ""entryPx"": ""0.086035"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""0.3309263269"", ""marginUsed"": ""21754.579293"", ""maxLeverage"": 3, ""positionValue"": ""65263.73788"", ""returnOnEquity"": ""0.5850811128"", ""szi"": ""-942355.0"", ""unrealizedPnl"": ""15811.951527""}}"
2026-06-11T14:35:35+00:00,0x6666885961fec8ed58ddb45637ea41c02d6423f5,open,HYPE,long,0.0,450000.0,450000.0,39.8114,25499250.0,7584075.988298,4.2333253271,40.2156279833,10.0,"{""current"": {""coin"": ""HYPE"", ""cumFunding"": {""allTime"": ""415184.786622"", ""sinceChange"": ""357319.240296"", ""sinceOpen"": ""415184.786622""}, ""entryPx"": ""39.8114"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""40.2156279833"", ""marginUsed"": ""2549925.0"", ""maxLeverage"": 5, ""positionValue"": ""25499250.0"", ""returnOnEquity"": ""4.2333253271"", ""szi"": ""450000.0"", ""unrealizedPnl"": ""7584075.9882979998""}, ""previous"": {}}"
2026-06-11T14:35:36+00:00,0xd62d484bda5391d75b414e68f9ddcedb207b7d91,open,BTC,short,0.0,-278.76925,-278.76925,75150.5,17533191.97875,3416475.429022,6.5232070038,92846.2486178182,40.0,"{""current"": {""coin"": ""BTC"", ""cumFunding"": {""allTime"": ""-900493.434793"", ""sinceChange"": ""-133247.408628"", ""sinceOpen"": ""-129038.234711""}, ""entryPx"": ""75150.5"", ""leverage"": {""type"": ""cross"", ""value"": 40}, ""liquidationPx"": ""92846.2486178182"", ""marginUsed"": ""438329.799468"", ""maxLeverage"": 40, ""positionValue"": ""17533191.9787500016"", ""returnOnEquity"": ""6.5232070038"", ""szi"": ""-278.76925"", ""unrealizedPnl"": ""3416475.4290220002""}, ""previous"": {}}"
2026-06-11T14:35:37+00:00,0x50b309f78e774a756a2230e1769729094cac9f20,open,BTC,short,0.0,-494.40162,-494.40162,62331.5,31095389.8899,-278574.353212,-0.1807937312,76133.5369762255,20.0,"{""current"": {""coin"": ""BTC"", ""cumFunding"": {""allTime"": ""-1429.765808"", ""sinceChange"": ""-627.971841"", ""sinceOpen"": ""-1429.765808""}, ""entryPx"": ""62331.5"", ""leverage"": {""type"": ""cross"", ""value"": 20}, ""liquidationPx"": ""76133.5369762255"", ""marginUsed"": ""1554769.494495"", ""maxLeverage"": 40, ""positionValue"": ""31095389.8898999989"", ""returnOnEquity"": ""-0.1807937312"", ""szi"": ""-494.40162"", ""unrealizedPnl"": ""-278574.353212""}, ""previous"": {}}"
2026-06-11T14:35:38+00:00,0xbcd420d13362532756c968f663f96ba95e240dd2,open,BTC,long,0.0,32.07765,32.07765,62839.5,2017652.10735,1906.17628,0.0189128625,,20.0,"{""current"": {""coin"": ""BTC"", ""cumFunding"": {""allTime"": ""-14141.573139"", ""sinceChange"": ""5.951595"", ""sinceOpen"": ""8.520329""}, ""entryPx"": ""62839.5"", ""leverage"": {""type"": ""cross"", ""value"": 20}, ""liquidationPx"": null, ""marginUsed"": ""100882.605367"", ""maxLeverage"": 40, ""positionValue"": ""2017652.1073499999"", ""returnOnEquity"": ""0.0189128625"", ""szi"": ""32.07765"", ""unrealizedPnl"": ""1906.17628""}, ""previous"": {}}"
2026-06-11T14:35:38+00:00,0xbcd420d13362532756c968f663f96ba95e240dd2,open,ETH,long,0.0,3046.3267,3046.3267,1653.6,5022174.19762,-15237.6651,-0.0604979919,939.7420195782,20.0,"{""current"": {""coin"": ""ETH"", ""cumFunding"": {""allTime"": ""11.450823"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""11.450823""}, ""entryPx"": ""1653.6"", ""leverage"": {""type"": ""cross"", ""value"": 20}, ""liquidationPx"": ""939.7420195782"", ""marginUsed"": ""251108.709881"", ""maxLeverage"": 25, ""positionValue"": ""5022174.1976199998"", ""returnOnEquity"": ""-0.0604979919"", ""szi"": ""3046.3267"", ""unrealizedPnl"": ""-15237.6651""}, ""previous"": {}}"
2026-06-11T14:35:38+00:00,0xbcd420d13362532756c968f663f96ba95e240dd2,open,HYPE,long,0.0,18020.3,18020.3,58.4508,1021444.6649,-31857.020605,-0.3024491562,,10.0,"{""current"": {""coin"": ""HYPE"", ""cumFunding"": {""allTime"": ""15667.576906"", ""sinceChange"": ""294.743663"", ""sinceOpen"": ""15667.576906""}, ""entryPx"": ""58.4508"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": null, ""marginUsed"": ""102144.46649"", ""maxLeverage"": 10, ""positionValue"": ""1021444.6649"", ""returnOnEquity"": ""-0.3024491562"", ""szi"": ""18020.3"", ""unrealizedPnl"": ""-31857.020605""}, ""previous"": {}}"
2026-06-11T14:35:38+00:00,0xbcd420d13362532756c968f663f96ba95e240dd2,open,LIT,long,0.0,329606.0,329606.0,1.525483,487816.88,-14991.7332,-0.1490799164,,5.0,"{""current"": {""coin"": ""LIT"", ""cumFunding"": {""allTime"": ""6903.303801"", ""sinceChange"": ""464.90468"", ""sinceOpen"": ""476.490094""}, ""entryPx"": ""1.525483"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": null, ""marginUsed"": ""97563.376"", ""maxLeverage"": 5, ""positionValue"": ""487816.88"", ""returnOnEquity"": ""-0.1490799164"", ""szi"": ""329606.0"", ""unrealizedPnl"": ""-14991.7332""}, ""previous"": {}}"
2026-06-11T14:35:38+00:00,0xbcd420d13362532756c968f663f96ba95e240dd2,open,MON,short,0.0,-13423039.0,-13423039.0,0.028748,292998.095292,92892.03545,1.2036072971,0.1651517783,5.0,"{""current"": {""coin"": ""MON"", ""cumFunding"": {""allTime"": ""1321.381358"", ""sinceChange"": ""-231.527258"", ""sinceOpen"": ""1321.381358""}, ""entryPx"": ""0.028748"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""0.1651517783"", ""marginUsed"": ""58599.619058"", ""maxLeverage"": 5, ""positionValue"": ""292998.095292"", ""returnOnEquity"": ""1.2036072971"", ""szi"": ""-13423039.0"", ""unrealizedPnl"": ""92892.03545""}, ""previous"": {}}"
2026-06-11T14:35:38+00:00,0xbcd420d13362532756c968f663f96ba95e240dd2,open,SUI,short,0.0,-291348.2,-291348.2,1.02332,218301.379296,79842.925052,2.6779959868,7.6669548856,10.0,"{""current"": {""coin"": ""SUI"", ""cumFunding"": {""allTime"": ""752.633862"", ""sinceChange"": ""-255.738716"", ""sinceOpen"": ""752.633862""}, ""entryPx"": ""1.02332"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""7.6669548856"", ""marginUsed"": ""21830.137929"", ""maxLeverage"": 10, ""positionValue"": ""218301.379296"", ""returnOnEquity"": ""2.6779959868"", ""szi"": ""-291348.2"", ""unrealizedPnl"": ""79842.925052""}, ""previous"": {}}"
2026-06-11T14:35:38+00:00,0xbcd420d13362532756c968f663f96ba95e240dd2,open,XRP,short,0.0,-899991.0,-899991.0,1.115473,1001509.9848,2406.5422,0.0479430737,3.4068334904,20.0,"{""current"": {""coin"": ""XRP"", ""cumFunding"": {""allTime"": ""380.208342"", ""sinceChange"": ""366.972429"", ""sinceOpen"": ""380.208342""}, ""entryPx"": ""1.115473"", ""leverage"": {""type"": ""cross"", ""value"": 20}, ""liquidationPx"": ""3.4068334904"", ""marginUsed"": ""50075.49924"", ""maxLeverage"": 20, ""positionValue"": ""1001509.9848"", ""returnOnEquity"": ""0.0479430737"", ""szi"": ""-899991.0"", ""unrealizedPnl"": ""2406.5422""}, ""previous"": {}}"
