wallet,source,display_name,account_value,active_24h,is_hft,fills_per_min,snapshot_rank,pnl,roi,volume,roi_pct
0xffa8198c62adb1e811629bd54c9b646d726deef7,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,27581278.249458,True,False,0.0,38239.0,6498383.415889,0.30823013,0.0,30.823013
0x980a88234fd755cc40a2edc2ab2bf41ffc33a16a,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,27634810.517622,False,False,0.0,29972.0,6466423.044073,0.3054754668,0.0,30.54754668
0x82f973a90ff607bf78bf6ec4e93fefe41d4521d8,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,27474142.38572,False,False,0.0,28226.0,6465222.732963,0.3077370393,0.0,30.77370393
0x8888888c43cbb7e1c4132542e46831bffd866ed3,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,27530778.637403,False,False,0.0,28670.0,6453425.614251,0.3061781813,0.0,30.617818130000003
0x0c46eb73fae2816f219fcf11f50d6d3c59b5819e,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,Outcome.Market,27569456.55002,True,False,0.0,18604.0,6448223.531603,0.3052957905,0.0,30.52957905
0xa7621b2a64ec9438669071922dc9bc5c1534f8c7,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,27460776.106108,False,False,0.0,31214.0,6431045.624124,0.305807325,0.0,30.580732500000003
0x2fab552502a6d45920d5741a2f3ebf4c35536352,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,27652985.187762,False,False,0.0,21457.0,6403651.66623,0.3013577654,0.0,30.13577654
0x423d7f725ae7056f03f7ef57f9d0303f91c62e06,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,27475005.038391,False,False,0.0,23010.0,6395779.497961,0.301737224,0.0,30.173722400000003
0x372c7f69d0ecc14f73f89bd8a7dfb41bdf29857c,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,27627050.259876,True,False,0.0,13953.0,6388301.923069,0.3007852356,80727.17,30.078523559999997
0x556d2bbd04cc98c6eb9b626c9d829dd5fec5605e,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,27578239.769295,False,False,0.0,24517.0,6386156.527804,0.3013463308,0.0,30.13463308
0x05ffafc6c0efe96584e7237cf27132fcd9d308ce,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,25662803.545316,False,False,0.0,18097.0,6075967.867865,0.3102067107,0.0,31.02067107
0x96de02546bde61e6a62e3f242ea4c55265311445,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,15617853.019539,True,False,0.0,938.0,6059008.535852,0.3097835632,41249007.77,30.97835632
0xb190075e8027cc2df5d3b7749e4548fa8e56fa18,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,5453665.970297,True,False,0.0,2547.0,5929123.689412,0.621857192,13270909.95,62.1857192
0x5b5d51203a0f9079f8aeb098a6523a13f298c060,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,34227241.832281,True,False,0.4,367.0,5879104.481039,0.4941840341,111807758.05,49.41840341
0x218a65e21eddeece7a9df38c6bbdd89f692b7da2,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,5656972.256253,True,False,0.0,2261.0,5759278.632238,1.7279940331,15417919.83,172.79940331
0x577ae91c7b74f04ddb3a5b399ded8318e9895fd2,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,0.331351,True,False,0.0,254.0,5674078.459265,0.597394134,163340041.19,59.7394134
0x9e875bd28ee5001478c16cb0c8329116a3c3e816,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=100,,23716665.449241,True,False,0.0,12619.0,5591649.20893,0.308381855,175704.14,30.838185499999998
0xfe7ce058edc7cfcde9ef8262ba51f8d4796ab7ae,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=100,,16979428.4844,True,False,0.0,327.0,5568569.2344,0.1893371815,123887290.4,18.93371815
0x591540f231055743a37f691c3ffd50e4e53561ab,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=100,,16474432.819401,False,False,0.0,24803.0,5554172.044922,0.3302582993,0.0,33.02582993
0x2d23b731e5f04996a2dfdbe434c7d922afdb5e00,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=100,thank you JEFF,8028248.610187,True,False,0.0,151.0,5542584.513141001,2.2294621068,292203064.34,222.94621067999998
0x0f991873aab3e14191978946d48f30f624ae9867,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=100,,16469207.410382,True,False,0.0,4373.0,5492698.50156,0.3275631648,5794074.77,32.756316479999995
0x6666885961fec8ed58ddb45637ea41c02d6423f5,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=100,,7414265.819654,True,False,0.0,25913.0,5488205.476547,1.4606810874,0.0,146.06810874
0xd62d484bda5391d75b414e68f9ddcedb207b7d91,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=100,,8713159.548983,True,False,0.0,34999.0,5372685.144335,1.6083599194,0.0,160.83599194
0x1ddf630620b6f46f608f4723b569c42225bd0977,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=100,,22518221.868839,False,False,0.0,20042.0,5297412.265198,0.3076169116,0.0,30.761691159999998
0x77eeda199553e33b246e4b4666849b9ad0972902,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=100,,11055642.736378,False,False,0.0,296.0,5237675.04303,0.90025853,143298632.47,90.025853
0x8261e9f17c81a5bd96f0008bfb3eed7574dea302,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=100,,22107443.93352,False,False,0.0,28177.0,5203790.84448,0.3078500734,0.0,30.785007339999996
